Group_id,Members,Glossary,original,text,default_combine,nectec_combine,string_combine,filename,sentence_num
00157510,by_the_piece|one_by_one,"one piece at a time; ""she sold the plates by the piece""","00157510 02 r 02 by_the_piece 0 one_by_one 0 000 | one piece at a time; ""she sold the plates by the piece""  ","['ทีละชิ้น', 'ทีละคน']",['ที/CL/O ละ/AJ/O ชิ้น/CL/O|ที/CL/O ละ/AJ/O คน/CL/O'],"['ที/CL/O|ละ/AJ/O|ชิ้น/CL/O', 'ที/CL/O|ละ/AJ/O|คน/CL/O']",ที/CL/O ละ/AJ/O ชิ้น/CL/O|ที/CL/O ละ/AJ/O คน/CL/O,TWN-adv-3626-Clean-Aug-2021,1040
00157619,orally|by_word_of_mouth,"by spoken rather than written means; ""these stories were transmitted by word of mouth""","00157619 02 r 02 orally 0 by_word_of_mouth 0 001 \ 02291903 a 0101 | by spoken rather than written means; ""these stories were transmitted by word of mouth""  ","['โดยปากเปล่า', 'ด้วยการพูดมากกว่ากระทำ']",['โดย/CC/O ปากเปล่า/VV/O|ด้วย/PS/O การ/FX/O พูด/VV/O มาก/VV/O กว่า/AV/O กระทำ/VV/O'],"['โดย/CC/O|ปากเปล่า/VV/O', 'ด้วย/PS/O|การ/FX/O|พูด/VV/O|มาก/VV/O|กว่า/AV/O|กระทำ/VV/O']",โดย/CC/O ปากเปล่า/VV/O|ด้วย/PS/O การ/FX/O พูด/VV/O มาก/VV/O กว่า/AV/O กระทำ/VV/O,TWN-adv-3626-Clean-Aug-2021,1041
00157777,orally,"(of drugs) through the mouth rather than through injection; by mouth; ""he was administered the drug orally""","00157777 02 r 01 orally 1 002 ;c 03252323 n 0000 \ 02782296 a 0101 | (of drugs) through the mouth rather than through injection; by mouth; ""he was administered the drug orally""  ",['ทางปาก '],['ทาง/NN/O ปาก/NN/O  /PU/O'],['ทาง/NN/O|ปาก/NN/O| /PU/O'],ทาง/NN/O ปาก/NN/O  /PU/O,TWN-adv-3626-Clean-Aug-2021,1042
00157956,come_hell_or_high_water|no_matter_what_happens|whatever_may_come,"in spite of all obstacles; ""we'll go to Tibet come hell or high water""","00157956 02 r 03 come_hell_or_high_water 0 no_matter_what_happens 0 whatever_may_come 0 000 | in spite of all obstacles; ""we'll go to Tibet come hell or high water""  ",['ไม่ว่าจะมีอุปสรรคใดๆ'],['ไม่ว่า/CC/O จะ/AX/O มี/VV/O อุปสรรค/NN/O ใด/AJ/O ๆ/PU/O'],['ไม่ว่า/CC/O|จะ/AX/O|มี/VV/O|อุปสรรค/NN/O|ใด/AJ/O|ๆ/PU/O'],ไม่ว่า/CC/O จะ/AX/O มี/VV/O อุปสรรค/NN/O ใด/AJ/O ๆ/PU/O,TWN-adv-3626-Clean-Aug-2021,1043
00158123,day_in_and_day_out|all_the_time,"without respite; ""he plays chess day in and day out""","00158123 02 r 02 day_in_and_day_out 0 all_the_time 1 000 | without respite; ""he plays chess day in and day out""  ","['วันแล้ววันเล่า', ' ตลอดเวลา', 'โดยตลอด']",['วัน/NN/O แล้ว/AX/O วัน/NN/O เล่า/VV/O| /PU/B_PER ตลอด/PS/O เวลา/NN/O|โดย/FX/O ตลอด/VV/O'],"['วัน/NN/O|แล้ว/AX/O|วัน/NN/O|เล่า/VV/O', ' /PU/B_PER|ตลอด/PS/O|เวลา/NN/O', 'โดย/FX/O|ตลอด/VV/O']",วัน/NN/O แล้ว/AX/O วัน/NN/O เล่า/VV/O| /PU/B_PER ตลอด/PS/O เวลา/NN/O|โดย/FX/O ตลอด/VV/O,TWN-adv-3626-Clean-Aug-2021,1044
00158237,dead_ahead,"exactly ahead or in front; ""the laboratory is dead ahead""","00158237 02 r 01 dead_ahead 0 000 | exactly ahead or in front; ""the laboratory is dead ahead""  ",['ตรงไปข้างหน้า'],['ตรง/VV/O ไป/AV/O ข้าง/NN/O หน้า/NU/O'],['ตรง/VV/O|ไป/AV/O|ข้าง/NN/O|หน้า/NU/O'],ตรง/VV/O ไป/AV/O ข้าง/NN/O หน้า/NU/O,TWN-adv-3626-Clean-Aug-2021,1045
00158333,deadpan,"without betraying any feeling; ""she told the joke deadpan""","00158333 02 r 01 deadpan 0 000 | without betraying any feeling; ""she told the joke deadpan""  ","['หน้าไร้ความรู้สึก', 'หน้าตาเฉย', 'หน้าตาย']",['หน้า/NN/O ไร้/VV/O ความ/FX/O รู้สึก/VV/O|หน้าตา/NN/O เฉย/VV/O|หน้า/PS/O ตาย/VV/O'],"['หน้า/NN/O|ไร้/VV/O|ความ/FX/O|รู้สึก/VV/O', 'หน้าตา/NN/O|เฉย/VV/O', 'หน้า/PS/O|ตาย/VV/O']",หน้า/NN/O ไร้/VV/O ความ/FX/O รู้สึก/VV/O|หน้าตา/NN/O เฉย/VV/O|หน้า/PS/O ตาย/VV/O,TWN-adv-3626-Clean-Aug-2021,1046
00158427,en_masse|en_bloc|as_a_group,"all together; ""the students turned out en masse""","00158427 02 r 03 en_masse 0 en_bloc 0 as_a_group 0 000 | all together; ""the students turned out en masse""  ",[' ทั้งหมด'],[' /PU/O ทั้งหมด/NN/O'],[' /PU/O|ทั้งหมด/NN/O'], /PU/O ทั้งหมด/NN/O,TWN-adv-3626-Clean-Aug-2021,1047
00158535,every_so_often|every_now_and_then,"occasionally; ""every so often she visits her father""","00158535 02 r 02 every_so_often 0 every_now_and_then 0 000 | occasionally; ""every so often she visits her father""  ","['  บางครั้งบางคราว', '   เป็นครั้งคราว']",[' /PU/B_ORG  /PU/O บาง/AJ/O ครั้ง/CL/O บางคราว/NN/O| /PU/O  /PU/O  /PU/O เป็น/VV/O ครั้ง/CL/O คราว/NN/O'],"[' /PU/B_ORG| /PU/O|บาง/AJ/O|ครั้ง/CL/O|บางคราว/NN/O', ' /PU/O| /PU/O| /PU/O|เป็น/VV/O|ครั้ง/CL/O|คราว/NN/O']", /PU/B_ORG  /PU/O บาง/AJ/O ครั้ง/CL/O บางคราว/NN/O| /PU/O  /PU/O  /PU/O เป็น/VV/O ครั้ง/CL/O คราว/NN/O,TWN-adv-3626-Clean-Aug-2021,1048
00158651,every_inch,"in every way; completely; ""he was every inch a statesman""","00158651 02 r 01 every_inch 0 000 | in every way; completely; ""he was every inch a statesman""  ","['ในทุกทาง, ในทุกตารางนิ้ว']","['ใน/PS/O ทุก/AJ/O ทาง/NN/O ,/PU/O  /PU/O ใน/PS/O ทุก/AJ/O ตาราง/CL/O นิ้ว/CL/O']","['ใน/PS/O|ทุก/AJ/O|ทาง/NN/O|,/PU/O| /PU/O|ใน/PS/O|ทุก/AJ/O|ตาราง/CL/O|นิ้ว/CL/O']","ใน/PS/O ทุก/AJ/O ทาง/NN/O ,/PU/O  /PU/O ใน/PS/O ทุก/AJ/O ตาราง/CL/O นิ้ว/CL/O",TWN-adv-3626-Clean-Aug-2021,1049
00158747,completely,"so as to be complete; with everything necessary; ""he had filled out the form completely""; ""the apartment was completely furnished""","00158747 02 r 01 completely 3 001 \ 00522139 a 0101 | so as to be complete; with everything necessary; ""he had filled out the form completely""; ""the apartment was completely furnished""  ","['อย่างเสร็จสมบูรณ์', 'อย่างทั้งหมด']",['อย่าง/FX/O เสร็จสมบูรณ์/VV/O|อย่าง/NN/O ทั้งหมด/AJ/O'],"['อย่าง/FX/O|เสร็จสมบูรณ์/VV/O', 'อย่าง/NN/O|ทั้งหมด/AJ/O']",อย่าง/FX/O เสร็จสมบูรณ์/VV/O|อย่าง/NN/O ทั้งหมด/AJ/O,TWN-adv-3626-Clean-Aug-2021,1050
00158934,incompletely,"not to a full degree or extent; ""words incompletely understood""; ""a form filled out incompletely""","00158934 02 r 01 incompletely 0 001 \ 00526155 a 0101 | not to a full degree or extent; ""words incompletely understood""; ""a form filled out incompletely""  ",['อย่างไม่สมบูรณ์'],['อย่าง/FX/O ไม่/NG/O สมบูรณ์/VV/O'],['อย่าง/FX/O|ไม่/NG/O|สมบูรณ์/VV/O'],อย่าง/FX/O ไม่/NG/O สมบูรณ์/VV/O,TWN-adv-3626-Clean-Aug-2021,1051
00159090,alone|solo|unaccompanied,"without anybody else or anything else; ""the child stayed home alone""; ""the pillar stood alone, supporting nothing""; ""he flew solo""","00159090 02 r 03 alone 1 solo 0 unaccompanied 0 002 \ 02258801 a 0301 \ 02258956 a 0101 | without anybody else or anything else; ""the child stayed home alone""; ""the pillar stood alone, supporting nothing""; ""he flew solo""  ","['ทำเพียงคนเดียว', 'เพียงลำพัง', 'ซึ่งทำเพียงคนเดียว', 'ตามลำพัง', 'การแสดงเดี่ยว', 'เพลงร้องเดี่ยว', 'โดยลำพัง']",['ทำ/VV/B_ORG เพียง/AJ/O คน/CL/O เดียว/NU/O|เพียง/AV/O ลำพัง/AV/O|ซึ่ง/CC/O ทำ/VV/O เพียง/AJ/O คน/CL/O เดียว/NU/O|ตาม/PS/O ลำพัง/AV/O|การ/FX/B_PER แสดง/VV/O เดี่ยว/AJ/O|เพลง/NN/B_PER ร้อง/VV/O เดี่ยว/NU/O|โดย/FX/O ลำพัง/NN/O'],"['ทำ/VV/B_ORG|เพียง/AJ/O|คน/CL/O|เดียว/NU/O', 'เพียง/AV/O|ลำพัง/AV/O', 'ซึ่ง/CC/O|ทำ/VV/O|เพียง/AJ/O|คน/CL/O|เดียว/NU/O', 'ตาม/PS/O|ลำพัง/AV/O', 'การ/FX/B_PER|แสดง/VV/O|เดี่ยว/AJ/O', 'เพลง/NN/B_PER|ร้อง/VV/O|เดี่ยว/NU/O', 'โดย/FX/O|ลำพัง/NN/O']",ทำ/VV/B_ORG เพียง/AJ/O คน/CL/O เดียว/NU/O|เพียง/AV/O ลำพัง/AV/O|ซึ่ง/CC/O ทำ/VV/O เพียง/AJ/O คน/CL/O เดียว/NU/O|ตาม/PS/O ลำพัง/AV/O|การ/FX/B_PER แสดง/VV/O เดี่ยว/AJ/O|เพลง/NN/B_PER ร้อง/VV/O เดี่ยว/NU/O|โดย/FX/O ลำพัง/NN/O,TWN-adv-3626-Clean-Aug-2021,1052
00159313,first_and_last|above_all,"taking everything together; ""she was first and last a scientist""","00159313 02 r 02 first_and_last 0 above_all 1 000 | taking everything together; ""she was first and last a scientist""  ",[' โดยเฉพาะ '],[' /PU/O โดยเฉพาะ/CC/O  /PU/O'],[' /PU/O|โดยเฉพาะ/CC/O| /PU/O'], /PU/O โดยเฉพาะ/CC/O  /PU/O,TWN-adv-3626-Clean-Aug-2021,1053
00159432,precisely|exactly|just|properly,"indicating exactness or preciseness; ""he was doing precisely (or exactly) what she had told him to do""; ""it was just as he said--the jewel was gone""; ""it has just enough salt""; ""Properly speaking, all true work is religion.""--Thomas Carlyle","00159432 02 r 04 precisely 0 exactly 1 just 5 properly 3 002 \ 00917535 a 0201 \ 01843460 a 0101 | indicating exactness or preciseness; ""he was doing precisely (or exactly) what she had told him to do""; ""it was just as he said--the jewel was gone""; ""it has just enough salt""; ""Properly speaking, all true work is religion.""--Thomas Carlyle  ","['ยุติธรรม', 'พอดี', 'เพียงแค่', 'เหมาะสม', 'อย่างแม่นยำ', 'ถูกต้องตามกฎหมาย', 'ตอนนี้', 'อย่างเหมาะสม', 'เพิ่งจะ', 'อย่างหวุดหวิด', 'อย่างถูกต้อง', 'ที่เป็นจริง']",['ยุติธรรม/VV/B_ORG|พอดี/VV/B_ORG|เพียง/AV/O แค่/AJ/O|เหมาะสม/VV/B_ORG|อย่าง/FX/O แม่นยำ/VV/O|ถูกต้อง/VV/O ตาม/PS/O กฎหมาย/NN/O|ตอน/NN/O นี้/AJ/O|อย่าง/FX/O เหมาะสม/VV/O|เพิ่ง/AX/O จะ/AX/O|อย่าง/FX/O หวุดหวิด/VV/O|อย่าง/FX/O ถูกต้อง/VV/O|ที่/CC/O เป็น/VV/O จริง/VV/O'],"['ยุติธรรม/VV/B_ORG', 'พอดี/VV/B_ORG', 'เพียง/AV/O|แค่/AJ/O', 'เหมาะสม/VV/B_ORG', 'อย่าง/FX/O|แม่นยำ/VV/O', 'ถูกต้อง/VV/O|ตาม/PS/O|กฎหมาย/NN/O', 'ตอน/NN/O|นี้/AJ/O', 'อย่าง/FX/O|เหมาะสม/VV/O', 'เพิ่ง/AX/O|จะ/AX/O', 'อย่าง/FX/O|หวุดหวิด/VV/O', 'อย่าง/FX/O|ถูกต้อง/VV/O', 'ที่/CC/O|เป็น/VV/O|จริง/VV/O']",ยุติธรรม/VV/B_ORG|พอดี/VV/B_ORG|เพียง/AV/O แค่/AJ/O|เหมาะสม/VV/B_ORG|อย่าง/FX/O แม่นยำ/VV/O|ถูกต้อง/VV/O ตาม/PS/O กฎหมาย/NN/O|ตอน/NN/O นี้/AJ/O|อย่าง/FX/O เหมาะสม/VV/O|เพิ่ง/AX/O จะ/AX/O|อย่าง/FX/O หวุดหวิด/VV/O|อย่าง/FX/O ถูกต้อง/VV/O|ที่/CC/O เป็น/VV/O จริง/VV/O,TWN-adv-3626-Clean-Aug-2021,1054
00159774,for_a_song|for_a_bargain_price|at_a_low_price,"for a relatively small amount of money; ""we bought the house for a song""","00159774 02 r 03 for_a_song 0 for_a_bargain_price 0 at_a_low_price 0 000 | for a relatively small amount of money; ""we bought the house for a song""  ","['โดยใช้เงินเพียงจำนวนเล็กน้อย, ในราคาย่อมเยาว์']","['โดย/CC/O ใช้/VV/O เงิน/NN/O เพียง/AV/O จำนวน/NN/O เล็กน้อย/VV/O ,/PU/O  /PU/O ใน/PS/O ราคา/NN/O ย่อม/VV/O เยาว์/NN/O']","['โดย/CC/O|ใช้/VV/O|เงิน/NN/O|เพียง/AV/O|จำนวน/NN/O|เล็กน้อย/VV/O|,/PU/O| /PU/O|ใน/PS/O|ราคา/NN/O|ย่อม/VV/O|เยาว์/NN/O']","โดย/CC/O ใช้/VV/O เงิน/NN/O เพียง/AV/O จำนวน/NN/O เล็กน้อย/VV/O ,/PU/O  /PU/O ใน/PS/O ราคา/NN/O ย่อม/VV/O เยาว์/NN/O",TWN-adv-3626-Clean-Aug-2021,1055
00159924,for_dear_life,"as though your life was at stake; ""he was running for dear life""","00159924 02 r 01 for_dear_life 0 000 | as though your life was at stake; ""he was running for dear life""  ",['ราวกับว่าชีวิตตกอยู่ในความเสี่ยง'],['ราว/VV/O กับ/PS/O ว่า/CC/O ชีวิต/NN/O ตก/VV/O อยู่/VV/O ใน/PS/O ความ/FX/O เสี่ยง/VV/O'],['ราว/VV/O|กับ/PS/O|ว่า/CC/O|ชีวิต/NN/O|ตก/VV/O|อยู่/VV/O|ใน/PS/O|ความ/FX/O|เสี่ยง/VV/O'],ราว/VV/O กับ/PS/O ว่า/CC/O ชีวิต/NN/O ตก/VV/O อยู่/VV/O ใน/PS/O ความ/FX/O เสี่ยง/VV/O,TWN-adv-3626-Clean-Aug-2021,1056
00160030,at_stake,"to be won or lost; at risk; ""perhaps a million dollars are at stake""","00160030 02 r 01 at_stake 0 000 | to be won or lost; at risk; ""perhaps a million dollars are at stake""  ",['อยู่ในความเสี่ยง'],['อยู่/VV/O ใน/PS/O ความ/FX/O เสี่ยง/VV/O'],['อยู่/VV/O|ใน/PS/O|ความ/FX/O|เสี่ยง/VV/O'],อยู่/VV/O ใน/PS/O ความ/FX/O เสี่ยง/VV/O,TWN-adv-3626-Clean-Aug-2021,1057
00160135,at_stake,"in question or at issue; ""there is more at stake than your modesty""","00160135 02 r 01 at_stake 1 000 | in question or at issue; ""there is more at stake than your modesty""  ",['ที่เป็นปัญหา'],['ที่/CC/O เป็น/VV/O ปัญหา/NN/O'],['ที่/CC/O|เป็น/VV/O|ปัญหา/NN/O'],ที่/CC/O เป็น/VV/O ปัญหา/NN/O,TWN-adv-3626-Clean-Aug-2021,1058
00160239,for_example|for_instance|e.g.,"as an example; ""take ribbon snakes, for example""","00160239 02 r 03 for_example 0 for_instance 0 e.g. 0 000 | as an example; ""take ribbon snakes, for example""  ","['ตัวอย่างเช่น', '..ตัวอย่าง ']",['ตัวอย่าง/NN/O เช่น/CC/O|../PU/O ตัวอย่าง/NN/O  /PU/O'],"['ตัวอย่าง/NN/O|เช่น/CC/O', '../PU/O|ตัวอย่าง/NN/O| /PU/O']",ตัวอย่าง/NN/O เช่น/CC/O|../PU/O ตัวอย่าง/NN/O  /PU/O,TWN-adv-3626-Clean-Aug-2021,1059
00160349,for_good_measure,"in addition (as to close a deal); ""the car salesman threw in the radio, for good measure""","00160349 02 r 01 for_good_measure 0 000 | in addition (as to close a deal); ""the car salesman threw in the radio, for good measure""  ","['ใส่อีกหน่อย', ' อีกเล็กน้อยเพื่อชูรส']",['ใส่/VV/B_PER อีก/AV/O หน่อย/PA/O| /PU/O อีก/AV/O เล็กน้อย/VV/O เพื่อ/CC/O ชูรส/VV/O'],"['ใส่/VV/B_PER|อีก/AV/O|หน่อย/PA/O', ' /PU/O|อีก/AV/O|เล็กน้อย/VV/O|เพื่อ/CC/O|ชูรส/VV/O']",ใส่/VV/B_PER อีก/AV/O หน่อย/PA/O| /PU/O อีก/AV/O เล็กน้อย/VV/O เพื่อ/CC/O ชูรส/VV/O,TWN-adv-3626-Clean-Aug-2021,1060
